33.89351,-78.42152,12.0,2011-07-01,00:31:28,1,CDE - Flying Point Marina
33.89351,-78.42152,12.2,2011-07-01,00:33:48,1,CDE - Flying Point Marina
33.89351,-78.42025,12.0,2011-07-01,00:22:10,1,CDE - Flying Point Marina
33.89351,-78.41902,11.2,2011-07-01,00:13:30,1,CDE - Flying Point Marina
33.89351,-78.41899,11.8,2011-07-01,00:12:45,1,CDE - Flying Point Marina
33.89352,-78.45150,13.1,2013-06-17,12:54:04,0,1A1 - Marina Life
33.89352,-78.45145,17.8,2011-11-11,15:51:51,2,C7C - Altair
33.89352,-78.45128,19.2,2012-11-02,13:17:42,2,C7C - Altair
33.89352,-78.45125,11.6,2011-09-26,18:24:18,1.3,C47 - Chez Nous
33.89352,-78.45109,14.3,2013-11-07,21:29:10,2,CDE - Altair
33.89352,-78.45105,17.1,2013-04-14,12:11:40,2,C7C - Altair
33.89352,-78.45099,18.0,2010-10-25,14:37:00,1.3,C7C - Chez Nous
33.89352,-78.45093,18.9,2012-05-21,12:44:37,2,C7C - Altair
33.89352,-78.43036,11.2,2011-07-01,00:45:30,1,CDE - Flying Point Marina
33.89352,-78.42152,13.0,2011-07-01,00:31:27,1,CDE - Flying Point Marina
33.89352,-78.42026,11.7,2011-07-01,00:22:09,1,CDE - Flying Point Marina
33.89352,-78.42026,11.9,2011-07-01,00:23:37,1,CDE - Flying Point Marina
33.89352,-78.41903,11.3,2011-07-01,00:13:31,1,CDE - Flying Point Marina
33.89352,-78.41899,12.0,2011-07-01,00:12:44,1,CDE - Flying Point Marina
33.89353,-78.45138,12.7,2013-06-17,12:54:07,0,1A1 - Marina Life
33.89353,-78.45135,17.8,2011-11-11,15:51:49,2,C7C - Altair
33.89353,-78.45095,16.9,2013-04-14,12:11:42,2,C7C - Altair
33.89353,-78.45083,19.7,2012-05-21,12:44:39,2,C7C - Altair
33.89353,-78.45076,17.8,2014-05-23,17:34:56,2,CDE - Altair
33.89353,-78.43037,11.3,2011-07-01,00:45:29,1,CDE - Flying Point Marina
33.89353,-78.42152,12.4,2011-07-01,00:33:49,1,CDE - Flying Point Marina
33.89353,-78.42027,11.7,2011-07-01,00:23:38,1,CDE - Flying Point Marina
33.89354,-78.45091,17.9,2010-10-25,14:36:58,1.3,C7C - Chez Nous
33.89354,-78.42153,12.0,2011-07-01,00:31:26,1,CDE - Flying Point Marina
33.89354,-78.42153,12.5,2011-07-01,00:33:50,1,CDE - Flying Point Marina
33.89354,-78.42028,11.8,2011-07-01,00:23:39,1,CDE - Flying Point Marina
33.89354,-78.42026,11.6,2011-07-01,00:22:08,1,CDE - Flying Point Marina
33.89354,-78.41903,11.6,2011-07-01,00:13:32,1,CDE - Flying Point Marina
33.89354,-78.41900,11.7,2011-07-01,00:12:43,1,CDE - Flying Point Marina
33.89355,-78.45132,12.6,2013-06-17,12:54:09,0,1A1 - Marina Life
33.89355,-78.45127,17.6,2011-11-11,15:51:47,2,C7C - Altair
33.89355,-78.45118,19.0,2012-11-02,13:17:40,2,C7C - Altair
33.89355,-78.45116,11.7,2011-09-26,18:24:16,1.3,C47 - Chez Nous
33.89355,-78.45100,14.5,2013-11-07,21:29:08,2,CDE - Altair
33.89355,-78.45087,17.0,2013-04-14,12:11:44,2,C7C - Altair
33.89355,-78.45084,17.9,2010-10-25,14:36:56,1.3,C7C - Chez Nous
33.89355,-78.45073,18.9,2012-05-21,12:44:41,2,C7C - Altair
33.89355,-78.45067,17.4,2014-05-23,17:34:58,2,CDE - Altair
33.89355,-78.43038,11.3,2011-07-01,00:45:28,1,CDE - Flying Point Marina
33.89355,-78.42154,12.1,2011-07-01,00:31:25,1,CDE - Flying Point Marina
33.89355,-78.42026,11.9,2011-07-01,00:22:07,1,CDE - Flying Point Marina
33.89355,-78.41903,11.8,2011-07-01,00:13:33,1,CDE - Flying Point Marina
33.89355,-78.41900,11.9,2011-07-01,00:12:42,1,CDE - Flying Point Marina
33.89356,-78.45108,11.7,2011-09-26,18:24:14,1.3,C47 - Chez Nous
33.89356,-78.45090,14.2,2013-11-07,21:29:06,2,CDE - Altair
33.89356,-78.42153,12.3,2011-07-01,00:33:51,1,CDE - Flying Point Marina
33.89356,-78.42029,11.9,2011-07-01,00:23:40,1,CDE - Flying Point Marina
33.89357,-78.45123,12.6,2013-06-17,12:54:11,0,1A1 - Marina Life
33.89357,-78.45117,17.6,2011-11-11,15:51:45,2,C7C - Altair
33.89357,-78.45108,19.2,2012-11-02,13:17:38,2,C7C - Altair
33.89357,-78.45078,17.1,2013-04-14,12:11:46,2,C7C - Altair
33.89357,-78.45076,18.1,2010-10-25,14:36:54,1.3,C7C - Chez Nous
33.89357,-78.45059,17.4,2014-05-23,17:35:00,2,CDE - Altair
33.89357,-78.43038,11.4,2011-07-01,00:45:27,1,CDE - Flying Point Marina
33.89357,-78.42154,12.3,2011-07-01,00:31:24,1,CDE - Flying Point Marina
33.89357,-78.42154,12.3,2011-07-01,00:33:52,1,CDE - Flying Point Marina
33.89357,-78.42029,11.6,2011-07-01,00:23:41,1,CDE - Flying Point Marina
33.89357,-78.42027,11.6,2011-07-01,00:22:06,1,CDE - Flying Point Marina
33.89357,-78.41903,12.3,2011-07-01,00:13:34,1,CDE - Flying Point Marina
33.89357,-78.41900,12.0,2011-07-01,00:12:41,1,CDE - Flying Point Marina
33.89358,-78.45115,12.5,2013-06-17,12:54:13,0,1A1 - Marina Life
33.89358,-78.45108,17.5,2011-11-11,15:51:43,2,C7C - Altair
33.89358,-78.45099,11.4,2011-09-26,18:24:12,1.3,C47 - Chez Nous
33.89358,-78.45098,19.3,2012-11-02,13:17:36,2,C7C - Altair
33.89358,-78.45080,14.2,2013-11-07,21:29:04,2,CDE - Altair
33.89358,-78.45070,17.0,2013-04-14,12:11:48,2,C7C - Altair
33.89358,-78.45068,17.9,2010-10-25,14:36:52,1.3,C7C - Chez Nous
33.89358,-78.45065,19.9,2012-05-21,12:44:43,2,C7C - Altair
33.89358,-78.45051,17.3,2014-05-23,17:35:02,2,CDE - Altair
33.89358,-78.43038,11.5,2011-07-01,00:45:26,1,CDE - Flying Point Marina
33.89358,-78.42154,12.3,2011-07-01,00:31:23,1,CDE - Flying Point Marina
33.89358,-78.42154,12.3,2011-07-01,00:33:53,1,CDE - Flying Point Marina
33.89358,-78.42027,11.6,2011-07-01,00:22:05,1,CDE - Flying Point Marina
33.89358,-78.41900,12.0,2011-07-01,00:12:40,1,CDE - Flying Point Marina
33.89359,-78.42030,11.5,2011-07-01,00:23:42,1,CDE - Flying Point Marina
33.89360,-78.45108,12.3,2013-06-17,12:54:15,0,1A1 - Marina Life
33.89360,-78.45100,17.4,2011-11-11,15:51:41,2,C7C - Altair
33.89360,-78.45088,18.9,2012-11-02,13:17:34,2,C7C - Altair
33.89360,-78.45070,14.2,2013-11-07,21:29:02,2,CDE - Altair
33.89360,-78.45062,17.0,2013-04-14,12:11:50,2,C7C - Altair
33.89360,-78.45060,18.2,2010-10-25,14:36:50,1.3,C7C - Chez Nous
33.89360,-78.45055,18.9,2012-05-21,12:44:45,2,C7C - Altair
33.89360,-78.45042,17.6,2014-05-23,17:35:04,2,CDE - Altair
33.89360,-78.43039,11.3,2011-07-01,00:45:25,1,CDE - Flying Point Marina
33.89360,-78.42155,12.3,2011-07-01,00:33:54,1,CDE - Flying Point Marina
33.89360,-78.42155,12.4,2011-07-01,00:31:22,1,CDE - Flying Point Marina
33.89360,-78.42031,12.1,2011-07-01,00:23:43,1,CDE - Flying Point Marina
33.89360,-78.42028,12.0,2011-07-01,00:22:04,1,CDE - Flying Point Marina
33.89360,-78.41901,11.9,2011-07-01,00:12:39,1,CDE - Flying Point Marina
33.89360,-78.41776,11.6,2011-07-01,00:03:05,1,CDE - Flying Point Marina
33.89360,-78.41775,11.2,2011-07-01,00:03:06,1,CDE - Flying Point Marina
33.89360,-78.41774,10.2,2011-07-01,00:03:08,1,CDE - Flying Point Marina
33.89360,-78.41774,10.7,2011-07-01,00:03:07,1,CDE - Flying Point Marina
33.89361,-78.43040,11.3,2011-07-01,00:45:24,1,CDE - Flying Point Marina
33.89361,-78.43039,11.3,2011-07-01,00:51:53,1,CDE - Flying Point Marina
33.89361,-78.42155,12.1,2011-07-01,00:31:21,1,CDE - Flying Point Marina
33.89361,-78.42155,12.3,2011-07-01,00:33:55,1,CDE - Flying Point Marina
33.89361,-78.42032,11.4,2011-07-01,00:23:44,1,CDE - Flying Point Marina
33.89361,-78.42028,11.7,2011-07-01,00:22:03,1,CDE - Flying Point Marina
33.89361,-78.41901,11.8,2011-07-01,00:12:38,1,CDE - Flying Point Marina
33.89361,-78.41779,12.5,2011-07-01,00:03:01,1,CDE - Flying Point Marina
33.89361,-78.41778,12.0,2011-07-01,00:03:02,1,CDE - Flying Point Marina
33.89361,-78.41778,12.2,2011-07-01,00:03:03,1,CDE - Flying Point Marina
33.89361,-78.41777,11.7,2011-07-01,00:03:15,1,CDE - Flying Point Marina
33.89361,-78.41777,12.3,2011-07-01,00:03:04,1,CDE - Flying Point Marina
33.89361,-78.41777,12.3,2011-07-01,00:03:16,1,CDE - Flying Point Marina
33.89362,-78.45102,12.4,2013-06-17,12:54:17,0,1A1 - Marina Life
33.89362,-78.45090,17.6,2011-11-11,15:51:39,2,C7C - Altair
33.89362,-78.45081,11.4,2011-09-26,18:24:08,1.3,C47 - Chez Nous
33.89362,-78.45078,19.1,2012-11-02,13:17:32,2,C7C - Altair
33.89362,-78.45061,13.8,2013-11-07,21:29:00,2,CDE - Altair
33.89362,-78.45052,17.0,2013-04-14,12:11:52,2,C7C - Altair
33.89362,-78.45052,17.9,2010-10-25,14:36:48,1.3,C7C - Chez Nous
33.89362,-78.45045,19.4,2012-05-21,12:44:47,2,C7C - Altair
33.89362,-78.45034,17.8,2014-05-23,17:35:06,2,CDE - Altair
33.89362,-78.42156,12.0,2011-07-01,00:31:20,1,CDE - Flying Point Marina
33.89362,-78.42029,11.8,2011-07-01,00:22:02,1,CDE - Flying Point Marina
33.89362,-78.41902,12.0,2011-07-01,00:12:37,1,CDE - Flying Point Marina
33.89362,-78.41779,12.5,2011-07-01,00:02:57,1,CDE - Flying Point Marina
33.89362,-78.41779,12.5,2011-07-01,00:02:58,1,CDE - Flying Point Marina
33.89362,-78.41779,12.5,2011-07-01,00:02:59,1,CDE - Flying Point Marina
33.89362,-78.41778,12.0,2011-07-01,00:03:17,1,CDE - Flying Point Marina
33.89363,-78.45090,12.4,2013-06-17,12:54:20,0,1A1 - Marina Life
33.89363,-78.45045,17.8,2010-10-25,14:36:46,1.3,C7C - Chez Nous
33.89363,-78.45043,17.4,2013-04-14,12:11:54,2,C7C - Altair
33.89363,-78.45035,18.8,2012-05-21,12:44:49,2,C7C - Altair
33.89363,-78.45026,17.3,2014-05-23,17:35:08,2,CDE - Altair
33.89363,-78.43040,11.3,2011-07-01,00:45:23,1,CDE - Flying Point Marina
33.89363,-78.43040,11.9,2011-07-01,00:51:54,1,CDE - Flying Point Marina
33.89363,-78.42156,12.2,2011-07-01,00:33:56,1,CDE - Flying Point Marina
33.89363,-78.42032,11.5,2011-07-01,00:23:45,1,CDE - Flying Point Marina
33.89363,-78.41779,11.9,2011-07-01,00:02:56,1,CDE - Flying Point Marina
33.89363,-78.41778,11.8,2011-07-01,00:03:18,1,CDE - Flying Point Marina
33.89363,-78.41778,12.0,2011-07-01,00:02:55,1,CDE - Flying Point Marina
33.89364,-78.45073,11.6,2011-09-26,18:24:06,1.3,C47 - Chez Nous
33.89364,-78.45052,14.3,2013-11-07,21:28:58,2,CDE - Altair
33.89364,-78.43040,11.6,2011-07-01,00:51:55,1,CDE - Flying Point Marina
33.89364,-78.42156,12.1,2011-07-01,00:31:19,1,CDE - Flying Point Marina
33.89364,-78.42156,12.2,2011-07-01,00:33:57,1,CDE - Flying Point Marina
33.89364,-78.42033,11.5,2011-07-01,00:23:46,1,CDE - Flying Point Marina
33.89364,-78.42029,12.3,2011-07-01,00:22:01,1,CDE - Flying Point Marina
33.89364,-78.41902,12.1,2011-07-01,00:12:36,1,CDE - Flying Point Marina
33.89364,-78.41779,12.5,2011-07-01,00:03:19,1,CDE - Flying Point Marina
33.89364,-78.41778,11.9,2011-07-01,00:02:54,1,CDE - Flying Point Marina
33.89364,-78.41778,12.2,2011-07-01,00:02:53,1,CDE - Flying Point Marina
33.89365,-78.45082,12.6,2013-06-17,12:54:22,0,1A1 - Marina Life
33.89365,-78.45082,17.9,2011-11-11,15:51:37,2,C7C - Altair
33.89365,-78.45070,19.6,2012-11-02,13:17:30,2,C7C - Altair
33.89365,-78.45037,18.0,2010-10-25,14:36:44,1.3,C7C - Chez Nous
33.89365,-78.45035,16.8,2013-04-14,12:11:56,2,C7C - Altair
33.89365,-78.45025,18.9,2012-05-21,12:44:51,2,C7C - Altair
33.89365,-78.45017,17.1,2014-05-23,17:35:10,2,CDE - Altair
33.89365,-78.43040,11.2,2011-07-01,00:45:22,1,CDE - Flying Point Marina
33.89365,-78.42157,12.1,2011-07-01,00:31:18,1,CDE - Flying Point Marina
33.89365,-78.42030,11.8,2011-07-01,00:22:00,1,CDE - Flying Point Marina
33.89365,-78.41902,11.8,2011-07-01,00:12:35,1,CDE - Flying Point Marina
33.89365,-78.41779,12.5,2011-07-01,00:03:20,1,CDE - Flying Point Marina
33.89365,-78.41778,11.8,2011-07-01,00:02:52,1,CDE - Flying Point Marina
33.89366,-78.45064,11.5,2011-09-26,18:24:04,1.3,C47 - Chez Nous
33.89366,-78.45042,14.4,2013-11-07,21:28:56,2,CDE - Altair
33.89366,-78.43041,11.1,2011-07-01,00:51:56,1,CDE - Flying Point Marina
33.89366,-78.43041,11.2,2011-07-01,00:45:21,1,CDE - Flying Point Marina
33.89366,-78.42158,12.2,2011-07-01,00:31:17,1,CDE - Flying Point Marina
33.89366,-78.42157,12.2,2011-07-01,00:33:58,1,CDE - Flying Point Marina
33.89366,-78.42033,11.3,2011-07-01,00:23:47,1,CDE - Flying Point Marina
33.89366,-78.41905,12.1,2011-07-01,00:13:41,1,CDE - Flying Point Marina
33.89366,-78.41780,11.5,2011-07-01,00:03:21,1,CDE - Flying Point Marina
33.89366,-78.41778,11.7,2011-07-01,00:02:51,1,CDE - Flying Point Marina
33.89366,-78.41778,11.8,2011-07-01,00:02:50,1,CDE - Flying Point Marina
33.89367,-78.45075,12.9,2013-06-17,12:54:24,0,1A1 - Marina Life
33.89367,-78.45073,17.3,2011-11-11,15:51:35,2,C7C - Altair
33.89367,-78.45060,19.2,2012-11-02,13:17:28,2,C7C - Altair
33.89367,-78.45029,18.2,2010-10-25,14:36:42,1.3,C7C - Chez Nous
33.89367,-78.45027,17.0,2013-04-14,12:11:58,2,C7C - Altair
33.89367,-78.45017,19.4,2012-05-21,12:44:53,2,C7C - Altair
33.89367,-78.45009,17.5,2014-05-23,17:35:12,2,CDE - Altair
33.89367,-78.43042,11.1,2011-07-01,00:51:57,1,CDE - Flying Point Marina
33.89367,-78.42157,12.2,2011-07-01,00:33:59,1,CDE - Flying Point Marina
33.89367,-78.42034,11.4,2011-07-01,00:23:48,1,CDE - Flying Point Marina
33.89367,-78.42030,11.7,2011-07-01,00:21:59,1,CDE - Flying Point Marina
33.89367,-78.41903,11.9,2011-07-01,00:12:34,1,CDE - Flying Point Marina
33.89367,-78.41778,11.6,2011-07-01,00:02:49,1,CDE - Flying Point Marina
33.89368,-78.45067,12.4,2013-06-17,12:54:26,0,1A1 - Marina Life
33.89368,-78.45063,17.4,2011-11-11,15:51:33,2,C7C - Altair
33.89368,-78.45055,11.0,2011-09-26,18:24:02,1.3,C47 - Chez Nous
33.89368,-78.45050,19.5,2012-11-02,13:17:26,2,C7C - Altair
33.89368,-78.45032,14.5,2013-11-07,21:28:54,2,CDE - Altair
33.89368,-78.45021,18.0,2010-10-25,14:36:40,1.3,C7C - Chez Nous
33.89368,-78.45018,17.1,2013-04-14,12:12:00,2,C7C - Altair
33.89368,-78.45007,19.0,2012-05-21,12:44:55,2,C7C - Altair
33.89368,-78.43814,9.5,2011-06-29,21:36:39,1,CDE - Flying Point Marina
33.89368,-78.43814,9.5,2011-06-29,21:36:40,1,CDE - Flying Point Marina
33.89368,-78.43042,11.2,2011-07-01,00:45:20,1,CDE - Flying Point Marina
33.89368,-78.42158,12.0,2011-07-01,00:31:16,1,CDE - Flying Point Marina
33.89368,-78.42158,12.3,2011-07-01,00:34:00,1,CDE - Flying Point Marina
33.89368,-78.42030,12.7,2011-07-01,00:21:58,1,CDE - Flying Point Marina
33.89368,-78.41905,11.9,2011-07-01,00:13:42,1,CDE - Flying Point Marina
33.89368,-78.41903,11.7,2011-07-01,00:12:33,1,CDE - Flying Point Marina
33.89368,-78.41780,11.5,2011-07-01,00:03:22,1,CDE - Flying Point Marina
33.89368,-78.41778,11.4,2011-07-01,00:02:48,1,CDE - Flying Point Marina
33.89369,-78.45023,14.4,2013-11-07,21:28:52,2,CDE - Altair
33.89369,-78.45000,17.7,2014-05-23,17:35:14,2,CDE - Altair
33.89369,-78.43815,9.2,2011-06-29,21:45:17,1,CDE - Flying Point Marina
33.89369,-78.43814,9.3,2011-06-29,21:36:38,1,CDE - Flying Point Marina
33.89369,-78.43814,9.5,2011-06-29,21:36:37,1,CDE - Flying Point Marina
33.89369,-78.43042,11.1,2011-07-01,00:51:58,1,CDE - Flying Point Marina
33.89369,-78.42158,11.9,2011-07-01,00:31:15,1,CDE - Flying Point Marina
33.89369,-78.42034,11.3,2011-07-01,00:23:49,1,CDE - Flying Point Marina
33.89369,-78.41905,12.1,2011-07-01,00:13:43,1,CDE - Flying Point Marina
33.89369,-78.41780,11.9,2011-07-01,00:03:23,1,CDE - Flying Point Marina
33.89370,-78.45055,17.4,2011-11-11,15:51:31,2,C7C - Altair
33.89370,-78.45046,11.7,2011-09-26,18:24:00,1.3,C47 - Chez Nous
33.89370,-78.45040,19.2,2012-11-02,13:17:24,2,C7C - Altair
33.89370,-78.45014,18.0,2010-10-25,14:36:38,1.3,C7C - Chez Nous
33.89370,-78.45008,16.6,2013-04-14,12:12:02,2,C7C - Altair
33.89370,-78.44992,17.8,2014-05-23,17:35:16,2,CDE - Altair
33.89370,-78.43815,9.4,2011-06-29,21:45:18,1,CDE - Flying Point Marina
33.89370,-78.43815,10.0,2011-06-29,21:45:19,1,CDE - Flying Point Marina
33.89370,-78.43814,9.5,2011-06-29,21:36:36,1,CDE - Flying Point Marina
33.89370,-78.43043,11.1,2011-07-01,00:51:59,1,CDE - Flying Point Marina
33.89370,-78.43042,11.2,2011-07-01,00:45:19,1,CDE - Flying Point Marina
33.89370,-78.42159,11.9,2011-07-01,00:31:14,1,CDE - Flying Point Marina
33.89370,-78.42158,12.4,2011-07-01,00:34:01,1,CDE - Flying Point Marina
33.89370,-78.42035,11.3,2011-07-01,00:23:50,1,CDE - Flying Point Marina
33.89370,-78.42031,11.8,2011-07-01,00:21:57,1,CDE - Flying Point Marina
33.89370,-78.41903,11.8,2011-07-01,00:12:32,1,CDE - Flying Point Marina
33.89370,-78.41781,11.5,2011-07-01,00:03:24,1,CDE - Flying Point Marina
33.89370,-78.41778,11.6,2011-07-01,00:02:47,1,CDE - Flying Point Marina
33.89371,-78.45013,14.6,2013-11-07,21:28:50,2,CDE - Altair
33.89371,-78.43814,9.9,2011-06-29,21:36:35,1,CDE - Flying Point Marina
33.89371,-78.43814,10.0,2011-06-29,21:45:20,1,CDE - Flying Point Marina
33.89371,-78.43043,11.4,2011-07-01,00:45:18,1,CDE - Flying Point Marina
33.89371,-78.42031,11.7,2011-07-01,00:21:56,1,CDE - Flying Point Marina
33.89371,-78.41906,12.0,2011-07-01,00:13:44,1,CDE - Flying Point Marina
33.89371,-78.41904,11.7,2011-07-01,00:12:31,1,CDE - Flying Point Marina
33.89371,-78.41779,11.5,2011-07-01,00:02:46,1,CDE - Flying Point Marina
33.89372,-78.45047,17.6,2011-11-11,15:51:29,2,C7C - Altair
33.89372,-78.45037,11.2,2011-09-26,18:23:58,1.3,C47 - Chez Nous
33.89372,-78.45006,18.3,2010-10-25,14:36:36,1.3,C7C - Chez Nous
33.89372,-78.45000,16.9,2013-04-14,12:12:04,2,C7C - Altair
33.89372,-78.44997,19.5,2012-05-21,12:44:57,2,C7C - Altair
33.89372,-78.44984,17.5,2014-05-23,17:35:18,2,CDE - Altair
33.89372,-78.43814,10.0,2011-06-29,21:36:34,1,CDE - Flying Point Marina
33.89372,-78.43814,10.0,2011-06-29,21:45:21,1,CDE - Flying Point Marina
33.89372,-78.43044,11.2,2011-07-01,00:52:00,1,CDE - Flying Point Marina
33.89372,-78.42160,12.0,2011-07-01,00:31:13,1,CDE - Flying Point Marina
33.89372,-78.42159,12.1,2011-07-01,00:34:02,1,CDE - Flying Point Marina
33.89372,-78.42035,11.3,2011-07-01,00:23:51,1,CDE - Flying Point Marina
33.89372,-78.42032,11.8,2011-07-01,00:21:55,1,CDE - Flying Point Marina
33.89372,-78.41906,12.4,2011-07-01,00:13:45,1,CDE - Flying Point Marina
33.89372,-78.41904,11.9,2011-07-01,00:12:30,1,CDE - Flying Point Marina
33.89372,-78.41781,11.5,2011-07-01,00:03:25,1,CDE - Flying Point Marina
33.89372,-78.41779,11.6,2011-07-01,00:02:45,1,CDE - Flying Point Marina
33.89373,-78.45048,12.5,2013-06-17,12:54:31,0,1A1 - Marina Life
33.89373,-78.45042,12.8,2013-06-17,12:54:33,0,1A1 - Marina Life
33.89373,-78.45037,17.6,2011-11-11,15:51:27,2,C7C - Altair
33.89373,-78.45030,19.3,2012-11-02,13:17:22,2,C7C - Altair
33.89373,-78.45029,11.3,2011-09-26,18:23:56,1.3,C47 - Chez Nous
33.89373,-78.45003,14.6,2013-11-07,21:28:48,2,CDE - Altair
33.89373,-78.44998,18.1,2010-10-25,14:36:34,1.3,C7C - Chez Nous
33.89373,-78.44992,17.0,2013-04-14,12:12:06,2,C7C - Altair
33.89373,-78.44987,19.3,2012-05-21,12:45:00,2,C7C - Altair
33.89373,-78.43814,9.3,2011-06-29,21:36:33,1,CDE - Flying Point Marina
33.89373,-78.43813,10.1,2011-06-29,21:45:22,1,CDE - Flying Point Marina
33.89373,-78.43812,10.0,2011-06-29,21:45:23,1,CDE - Flying Point Marina
33.89373,-78.43043,11.0,2011-07-01,00:45:17,1,CDE - Flying Point Marina
33.89373,-78.42160,11.9,2011-07-01,00:31:12,1,CDE - Flying Point Marina
33.89373,-78.42160,12.1,2011-07-01,00:34:03,1,CDE - Flying Point Marina
33.89373,-78.42036,11.3,2011-07-01,00:23:52,1,CDE - Flying Point Marina
33.89373,-78.41782,11.6,2011-07-01,00:03:26,1,CDE - Flying Point Marina
33.89373,-78.41780,11.6,2011-07-01,00:02:44,1,CDE - Flying Point Marina
33.89374,-78.44976,17.6,2014-05-23,17:35:20,2,CDE - Altair
33.89374,-78.43815,9.5,2011-06-29,21:36:32,1,CDE - Flying Point Marina
33.89374,-78.43812,10.0,2011-06-29,21:45:24,1,CDE - Flying Point Marina
33.89374,-78.43044,11.1,2011-07-01,00:45:16,1,CDE - Flying Point Marina
33.89374,-78.43044,11.4,2011-07-01,00:52:01,1,CDE - Flying Point Marina
33.89374,-78.42160,12.1,2011-07-01,00:34:04,1,CDE - Flying Point Marina
33.89374,-78.42032,11.8,2011-07-01,00:21:54,1,CDE - Flying Point Marina
33.89374,-78.41906,12.1,2011-07-01,00:13:46,1,CDE - Flying Point Marina
33.89374,-78.41905,11.8,2011-07-01,00:12:29,1,CDE - Flying Point Marina
33.89374,-78.41781,11.6,2011-07-01,00:02:43,1,CDE - Flying Point Marina
33.89375,-78.45060,12.6,2013-06-17,12:54:28,0,1A1 - Marina Life
33.89375,-78.45033,12.4,2013-06-17,12:54:35,0,1A1 - Marina Life
33.89375,-78.45028,18.0,2011-11-11,15:51:25,2,C7C - Altair
33.89375,-78.45020,11.4,2011-09-26,18:23:54,1.3,C47 - Chez Nous
33.89375,-78.45020,19.1,2012-11-02,13:17:20,2,C7C - Altair
33.89375,-78.44994,14.5,2013-11-07,21:28:46,2,CDE - Altair
33.89375,-78.44990,18.1,2010-10-25,14:36:32,1.3,C7C - Chez Nous
33.89375,-78.44983,16.5,2013-04-14,12:12:08,2,C7C - Altair
33.89375,-78.44977,19.4,2012-05-21,12:45:02,2,C7C - Altair
33.89375,-78.43815,9.4,2011-06-29,21:36:31,1,CDE - Flying Point Marina
33.89375,-78.43811,10.3,2011-06-29,21:45:25,1,CDE - Flying Point Marina
33.89375,-78.43810,10.1,2011-06-29,21:45:26,1,CDE - Flying Point Marina
33.89375,-78.43809,10.1,2011-06-29,21:45:27,1,CDE - Flying Point Marina
33.89375,-78.43045,10.9,2011-07-01,00:52:02,1,CDE - Flying Point Marina
33.89375,-78.42161,11.8,2011-07-01,00:31:11,1,CDE - Flying Point Marina
33.89375,-78.42036,11.5,2011-07-01,00:23:53,1,CDE - Flying Point Marina
33.89375,-78.42033,11.8,2011-07-01,00:21:53,1,CDE - Flying Point Marina
33.89375,-78.41907,12.1,2011-07-01,00:13:47,1,CDE - Flying Point Marina
33.89375,-78.41905,11.6,2011-07-01,00:12:28,1,CDE - Flying Point Marina
33.89375,-78.41782,11.5,2011-07-01,00:03:27,1,CDE - Flying Point Marina
33.89376,-78.44982,18.3,2010-10-25,14:36:30,1.3,C7C - Chez Nous
33.89376,-78.44967,17.8,2014-05-23,17:35:22,2,CDE - Altair
33.89376,-78.43815,9.3,2011-06-29,21:36:29,1,CDE - Flying Point Marina
33.89376,-78.43815,9.4,2011-06-29,21:36:30,1,CDE - Flying Point Marina
33.89376,-78.43810,9.8,2011-06-29,21:45:34,1,CDE - Flying Point Marina
33.89376,-78.43808,10.0,2011-06-29,21:45:33,1,CDE - Flying Point Marina
33.89376,-78.43808,10.1,2011-06-29,21:45:32,1,CDE - Flying Point Marina
33.89376,-78.43808,10.8,2011-06-29,21:45:28,1,CDE - Flying Point Marina
33.89376,-78.43807,10.7,2011-06-29,21:45:29,1,CDE - Flying Point Marina
33.89376,-78.43807,10.8,2011-06-29,21:45:30,1,CDE - Flying Point Marina
33.89376,-78.43045,11.1,2011-07-01,00:45:15,1,CDE - Flying Point Marina
33.89376,-78.43045,11.4,2011-07-01,00:52:03,1,CDE - Flying Point Marina
33.89376,-78.42161,11.8,2011-07-01,00:31:10,1,CDE - Flying Point Marina
33.89376,-78.42160,12.2,2011-07-01,00:34:05,1,CDE - Flying Point Marina
33.89376,-78.42037,11.3,2011-07-01,00:23:54,1,CDE - Flying Point Marina
33.89376,-78.42033,11.8,2011-07-01,00:21:52,1,CDE - Flying Point Marina
33.89376,-78.41906,11.7,2011-07-01,00:12:27,1,CDE - Flying Point Marina
33.89376,-78.41782,11.5,2011-07-01,00:03:28,1,CDE - Flying Point Marina
33.89376,-78.41782,11.9,2011-07-01,00:02:42,1,CDE - Flying Point Marina
33.89377,-78.45020,17.3,2011-11-11,15:51:23,2,C7C - Altair
33.89377,-78.45012,11.5,2011-09-26,18:23:52,1.3,C47 - Chez Nous
33.89377,-78.45010,19.5,2012-11-02,13:17:18,2,C7C - Altair
33.89377,-78.44984,14.6,2013-11-07,21:28:44,2,CDE - Altair
33.89377,-78.44975,16.8,2013-04-14,12:12:10,2,C7C - Altair
33.89377,-78.44974,18.2,2010-10-25,14:36:28,1.3,C7C - Chez Nous
33.89377,-78.43810,9.8,2011-06-29,21:45:35,1,CDE - Flying Point Marina
33.89377,-78.42162,11.9,2011-07-01,00:31:09,1,CDE - Flying Point Marina
33.89377,-78.42161,12.2,2011-07-01,00:34:06,1,CDE - Flying Point Marina
33.89377,-78.41908,12.0,2011-07-01,00:13:48,1,CDE - Flying Point Marina
33.89377,-78.41783,11.6,2011-07-01,00:03:29,1,CDE - Flying Point Marina
